case_id,group,trial,question,expected,choice,correct,confidence,target_probability,top_probability,brier
transfer-oil-goal,transfer,245,answer,drive,walk,False,0.53,0.24,0.76,1.1552
transfer-inspection-checks,transfer,246,bring,yes,yes,True,0.96,0.98,0.98,0.0006000000000000007
transfer-inspection-checks,transfer,246,walk,no,no,True,0.97,0.98,0.98,0.0008000000000000008
longtransfer-wash-4096-start-direct,long_transfer,247,answer,drive,walk,False,0.67,0.16,0.84,1.4111999999999998
longtransfer-pickup-4096-end-direct,long_transfer,248,answer,walk,walk,True,0.97,0.98,0.98,0.0008000000000000008
transfer-tires-direct,transfer,249,answer,drive,walk,False,0.25,0.37,0.63,0.7938000000000001
transfer-supplies-goal,transfer,250,answer,walk,walk,True,1.0,1.0,1.0,0.0
count-RrR-spaced,counting,251,answer,3,3,True,0.88,0.89,0.89,0.016399999999999998
length-8192-walking-start-direct,length,252,answer,drive,walk,False,0.85,0.08,0.92,1.6928
transfer-tires-goal,transfer,253,answer,drive,walk,False,0.7,0.15,0.85,1.4449999999999998
longtransfer-pickup-512-start-direct,long_transfer,254,answer,walk,walk,True,0.9,0.95,0.95,0.0050000000000000044
count-RrR-algorithm,counting,255,answer,3,3,True,0.99,1.0,1.0,0.0
length-256-neutral-start-direct,length,256,answer,drive,walk,False,0.95,0.02,0.98,1.9207999999999998
transfer-receipt-checks,transfer,257,bring,no,no,True,1.0,1.0,1.0,0.0
transfer-receipt-checks,transfer,257,walk,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
options-described,options,258,answer,drive,drive,True,0.34,0.67,0.67,0.2178
rule-feasibility,options,259,answer,drive,walk,False,0.98,0.01,0.99,1.9602
factor-state-goal-1-0,factorial,260,answer,drive,walk,False,0.53,0.27,0.69,1.0106
longtransfer-inspection-512-end-direct,long_transfer,261,answer,drive,walk,False,1.0,0.0,1.0,2.0
factor-inline-direct-0-1,factorial,262,answer,drive,walk,False,0.88,0.06,0.94,1.7671999999999999
batch-A-B-transport,batching,263,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
batch-A-B-transport,batching,263,B,no,no,True,1.0,1.0,1.0,0.0
batch-A-B-transport,batching,263,transport,drive,walk,False,0.78,0.11,0.89,1.5842
length-8192-neutral-end-checks,length,264,bring,yes,yes,True,0.98,0.98,0.98,0.0006000000000000007
length-8192-neutral-end-checks,length,264,walk,no,no,True,0.41,0.6,0.6,0.27920000000000006
count-river-algorithm,counting,265,answer,2,2,True,0.69,0.72,0.72,0.1514
count-blueberry-algorithm,counting,266,answer,2,1,False,0.82,0.04,0.84,1.6416
length-256-neutral-middle-direct,length,267,answer,drive,walk,False,0.98,0.01,0.99,1.9602
count-RrR-spaced,counting,268,answer,3,3,True,0.91,0.93,0.93,0.006799999999999993
length-4096-walking-start-checks,length,269,bring,yes,yes,True,0.86,0.91,0.91,0.016199999999999992
length-4096-walking-start-checks,length,269,walk,no,no,True,0.67,0.77,0.77,0.09059999999999999
factor-inline-goal-1-1,factorial,270,answer,drive,drive,True,0.34,0.56,0.56,0.31039999999999995
length-4096-walking-end-checks,length,271,bring,yes,yes,True,0.91,0.94,0.94,0.006200000000000007
length-4096-walking-end-checks,length,271,walk,no,no,True,0.49,0.66,0.66,0.19649999999999998
transfer-job-goal,transfer,272,answer,walk,walk,True,1.0,1.0,1.0,0.0
length-4096-neutral-end-direct,length,273,answer,drive,walk,False,0.95,0.02,0.98,1.9207999999999998
transfer-inspection-goal,transfer,274,answer,drive,walk,False,0.85,0.07,0.93,1.7298
length-1024-walking-end-direct,length,275,answer,drive,walk,False,0.88,0.06,0.94,1.7671999999999999
count-qrzrpr-spaced,counting,276,answer,3,5,False,0.45,0.04,0.51,1.3434
transfer-wash-checks,transfer,277,bring,yes,yes,True,0.99,0.99,0.99,0.0002000000000000002
transfer-wash-checks,transfer,277,walk,no,no,True,0.99,0.99,0.99,0.0002000000000000002
length-4096-walking-middle-checks,length,278,bring,yes,yes,True,0.88,0.93,0.93,0.009799999999999993
length-4096-walking-middle-checks,length,278,walk,no,no,True,0.65,0.77,0.77,0.09739999999999999
count-raspberry-algorithm,counting,279,answer,3,2,False,0.6,0.25,0.64,0.9806
count-straberry-spaced,counting,280,answer,3,3,True,0.42,0.48,0.48,0.3866
count-qrzrpr-algorithm,counting,281,answer,3,4,False,0.48,0.33,0.53,0.7397999999999999
transfer-job-goal,transfer,282,answer,walk,walk,True,1.0,1.0,1.0,0.0
transfer-supplies-goal,transfer,283,answer,walk,walk,True,1.0,1.0,1.0,0.0
factor-inline-goal-0-1,factorial,284,answer,drive,drive,True,0.32,0.66,0.66,0.23120000000000002
count-blueberry-spaced,counting,285,answer,2,1,False,0.77,0.2,0.8,1.2800000000000002
factor-state-direct-0-0,factorial,286,answer,drive,walk,False,0.94,0.03,0.97,1.8818
length-4096-walking-end-checks,length,287,bring,yes,yes,True,0.91,0.94,0.94,0.006200000000000007
length-4096-walking-end-checks,length,287,walk,no,no,True,0.36,0.58,0.58,0.30960000000000004
transfer-wash-direct,transfer,288,answer,drive,walk,False,0.47,0.26,0.74,1.0952
transfer-receipt-direct,transfer,289,answer,walk,walk,True,1.0,1.0,1.0,0.0
factor-inline-goal-0-1,factorial,290,answer,drive,walk,False,0.01,0.5,0.5,0.5
length-0-neutral-start-checks,length,291,bring,yes,yes,True,0.94,0.96,0.96,0.002600000000000003
length-0-neutral-start-checks,length,291,walk,no,no,True,0.7,0.81,0.81,0.05459999999999998
key-transport,question_key,292,transport,drive,walk,False,0.92,0.04,0.96,1.8432
factor-inline-goal-1-0,factorial,293,answer,drive,drive,True,0.31,0.54,0.54,0.38219999999999993
key-transport,question_key,294,transport,drive,walk,False,0.85,0.08,0.92,1.6928
batch-A,batching,295,A,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
count-r-plain,counting,296,answer,1,1,True,0.99,0.99,0.99,0.0002000000000000002
count-rrrrrr-spaced,counting,297,answer,6,6,True,0.95,0.97,0.97,0.0014000000000000017
longtransfer-wash-512-start-direct,long_transfer,298,answer,drive,walk,False,0.6,0.2,0.8,1.2800000000000002
transfer-receipt-checks,transfer,299,bring,no,no,True,1.0,1.0,1.0,0.0
transfer-receipt-checks,transfer,299,walk,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
factor-state-goal-1-1,factorial,300,answer,drive,walk,False,0.52,0.26,0.68,1.0136
longtransfer-inspection-4096-end-direct,long_transfer,301,answer,drive,walk,False,0.99,0.0,1.0,2.0
batch-B,batching,302,B,no,no,True,1.0,1.0,1.0,0.0
transfer-wash-checks,transfer,303,bring,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
transfer-wash-checks,transfer,303,walk,no,no,True,0.98,0.99,0.99,0.0002000000000000002
factor-state-goal-0-0,factorial,304,answer,drive,walk,False,0.46,0.27,0.73,1.0657999999999999
count-strawberries-plain,counting,305,answer,3,2,False,0.44,0.33,0.5,0.7119999999999999
count-r-spaced,counting,306,answer,1,1,True,0.99,0.99,0.99,0.0002000000000000002
transfer-tires-checks,transfer,307,bring,yes,yes,True,0.93,0.95,0.95,0.004200000000000004
transfer-tires-checks,transfer,307,walk,no,no,True,0.97,0.98,0.98,0.0006000000000000007
transfer-pickup-goal,transfer,308,answer,walk,walk,True,1.0,1.0,1.0,0.0
factor-state-goal-0-1,factorial,309,answer,drive,walk,False,0.33,0.33,0.67,0.8977999999999999
length-4096-neutral-middle-checks,length,310,bring,yes,yes,True,0.96,0.97,0.97,0.0014000000000000017
length-4096-neutral-middle-checks,length,310,walk,no,no,True,0.24,0.49,0.49,0.4742
factor-inline-goal-0-1,factorial,311,answer,drive,drive,True,0.11,0.55,0.55,0.40499999999999997
key-answer,question_key,312,answer,drive,walk,False,0.85,0.08,0.92,1.6928
transfer-mobile-direct,transfer,313,answer,walk,walk,True,1.0,1.0,1.0,0.0
longtransfer-pickup-4096-end-checks,long_transfer,314,bring,no,no,True,0.98,0.99,0.99,0.0002000000000000002
longtransfer-pickup-4096-end-checks,long_transfer,314,walk,yes,yes,True,0.86,0.91,0.91,0.014599999999999995
length-1024-neutral-end-checks,length,315,bring,yes,yes,True,0.98,0.98,0.98,0.0006000000000000007
length-1024-neutral-end-checks,length,315,walk,no,no,True,0.54,0.69,0.69,0.16220000000000004
factor-state-goal-0-0,factorial,316,answer,drive,walk,False,0.71,0.15,0.85,1.4449999999999998
batch-A-B-transport,batching,317,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
batch-A-B-transport,batching,317,B,no,no,True,0.99,1.0,1.0,0.0
batch-A-B-transport,batching,317,transport,drive,walk,False,0.78,0.11,0.89,1.5842
count-banana-plain,counting,318,answer,0,1,False,0.68,0.27,0.72,1.0514
factor-inline-direct-1-0,factorial,319,answer,drive,walk,False,0.73,0.11,0.82,1.4693999999999998
transfer-trade-direct,transfer,320,answer,drive,walk,False,0.32,0.34,0.66,0.8712
factor-state-goal-1-0,factorial,321,answer,drive,walk,False,0.7,0.17,0.8,1.3298
transfer-supplies-checks,transfer,322,bring,no,no,True,0.99,0.99,0.99,0.0002000000000000002
transfer-supplies-checks,transfer,322,walk,yes,yes,True,0.99,1.0,1.0,0.0
factor-inline-direct-1-0,factorial,323,answer,drive,walk,False,0.67,0.12,0.78,1.3928
length-4096-walking-middle-direct,length,324,answer,drive,walk,False,0.95,0.02,0.98,1.9207999999999998
count-r-plain,counting,325,answer,1,1,True,0.99,1.0,1.0,0.0
factor-inline-direct-1-0,factorial,326,answer,drive,walk,False,0.66,0.12,0.77,1.3794
transfer-tires-checks,transfer,327,bring,yes,yes,True,0.93,0.95,0.95,0.004200000000000004
transfer-tires-checks,transfer,327,walk,no,no,True,0.94,0.96,0.96,0.002600000000000003
count-blueberry-plain,counting,328,answer,2,1,False,0.84,0.06,0.87,1.6454
count-rrr-spaced,counting,329,answer,3,3,True,0.99,1.0,1.0,0.0
length-8192-neutral-start-checks,length,330,bring,yes,yes,True,0.98,0.98,0.98,0.0006000000000000007
length-8192-neutral-start-checks,length,330,walk,no,no,True,0.77,0.84,0.84,0.04160000000000001
count-blueberry-spaced,counting,331,answer,2,1,False,0.71,0.24,0.75,1.1402
count-RrR-spaced,counting,332,answer,3,3,True,0.92,0.92,0.92,0.008399999999999993
factor-state-direct-0-0,factorial,333,answer,drive,walk,False,0.9,0.05,0.95,1.805
longtransfer-wash-4096-end-checks,long_transfer,334,bring,yes,yes,True,0.99,1.0,1.0,0.0
longtransfer-wash-4096-end-checks,long_transfer,334,walk,no,no,True,0.93,0.95,0.95,0.004200000000000004
length-4096-walking-start-direct,length,335,answer,drive,walk,False,0.91,0.05,0.95,1.805
factor-inline-goal-0-1,factorial,336,answer,drive,drive,True,0.14,0.57,0.57,0.3698
count-banana-spaced,counting,337,answer,0,0,True,0.97,0.97,0.97,0.0018000000000000017
key-answer,question_key,338,answer,drive,walk,False,0.84,0.08,0.92,1.6928
count-r-spaced,counting,339,answer,1,1,True,0.99,0.99,0.99,0.0002000000000000002
longtransfer-pickup-512-start-checks,long_transfer,340,bring,no,no,True,0.97,0.98,0.98,0.0008000000000000008
longtransfer-pickup-512-start-checks,long_transfer,340,walk,yes,yes,True,0.78,0.85,0.85,0.03980000000000001
batch-A-B-transport,batching,341,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
batch-A-B-transport,batching,341,B,no,no,True,1.0,1.0,1.0,0.0
batch-A-B-transport,batching,341,transport,drive,walk,False,0.9,0.05,0.95,1.805
factor-inline-direct-0-0,factorial,342,answer,drive,walk,False,0.77,0.12,0.88,1.5488
longtransfer-inspection-4096-start-checks,long_transfer,343,bring,yes,yes,True,1.0,1.0,1.0,0.0
longtransfer-inspection-4096-start-checks,long_transfer,343,walk,no,no,True,0.94,0.95,0.95,0.004200000000000004
transfer-weigh-goal,transfer,344,answer,drive,walk,False,0.03,0.48,0.52,0.5408000000000001
longtransfer-pickup-512-end-checks,long_transfer,345,bring,no,no,True,0.99,0.99,0.99,0.0002000000000000002
longtransfer-pickup-512-end-checks,long_transfer,345,walk,yes,yes,True,0.9,0.93,0.93,0.008599999999999993
length-256-neutral-end-direct,length,346,answer,drive,walk,False,0.99,0.01,0.99,1.9602
transfer-oil-checks,transfer,347,bring,yes,yes,True,0.93,0.95,0.95,0.0038000000000000043
transfer-oil-checks,transfer,347,walk,no,no,True,0.98,0.99,0.99,0.0002000000000000002
transfer-oil-checks,transfer,348,bring,yes,yes,True,0.93,0.95,0.95,0.0038000000000000043
transfer-oil-checks,transfer,348,walk,no,no,True,0.98,0.99,0.99,0.0002000000000000002
key-answer,question_key,349,answer,drive,walk,False,0.89,0.05,0.95,1.805
factor-state-goal-1-0,factorial,350,answer,drive,walk,False,0.77,0.12,0.85,1.4977999999999998
batch-B,batching,351,B,no,no,True,0.99,1.0,1.0,0.0
length-256-walking-middle-direct,length,352,answer,drive,walk,False,0.87,0.06,0.94,1.7671999999999999
count-river-spaced,counting,353,answer,2,2,True,0.8,0.83,0.83,0.046800000000000015
transfer-job-direct,transfer,354,answer,walk,walk,True,1.0,1.0,1.0,0.0
count-river-algorithm,counting,355,answer,2,2,True,0.66,0.7,0.7,0.17420000000000002
length-256-walking-end-checks,length,356,bring,yes,yes,True,0.91,0.94,0.94,0.006200000000000007
length-256-walking-end-checks,length,356,walk,no,no,True,0.73,0.83,0.83,0.04940000000000001
transfer-inspection-checks,transfer,357,bring,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
transfer-inspection-checks,transfer,357,walk,no,no,True,0.96,0.98,0.98,0.0008000000000000008
transfer-trade-goal,transfer,358,answer,drive,walk,False,0.87,0.06,0.94,1.7671999999999999
length-1024-walking-middle-direct,length,359,answer,drive,walk,False,0.96,0.02,0.98,1.9207999999999998
transfer-trade-goal,transfer,360,answer,drive,walk,False,0.89,0.06,0.94,1.7671999999999999
batch-A,batching,361,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
options-described,options,362,answer,drive,drive,True,0.41,0.71,0.71,0.16820000000000002
longtransfer-supplies-4096-start-direct,long_transfer,363,answer,walk,walk,True,1.0,1.0,1.0,0.0
batch-A-B-transport,batching,364,A,yes,yes,True,0.95,0.97,0.97,0.0018000000000000017
batch-A-B-transport,batching,364,B,no,no,True,0.99,1.0,1.0,0.0
batch-A-B-transport,batching,364,transport,drive,walk,False,0.86,0.07,0.93,1.7298
length-8192-walking-end-checks,length,365,bring,yes,yes,True,0.91,0.94,0.94,0.006200000000000007
length-8192-walking-end-checks,length,365,walk,no,no,True,0.7,0.8,0.8,0.06719999999999998
count-abracadabra-plain,counting,366,answer,2,2,True,0.63,0.67,0.67,0.16199999999999998
key-transport,question_key,367,transport,drive,walk,False,0.83,0.08,0.92,1.6928
length-8192-neutral-start-checks,length,368,bring,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
length-8192-neutral-start-checks,length,368,walk,no,no,True,0.58,0.72,0.72,0.1338
count-blueberry-algorithm,counting,369,answer,2,1,False,0.81,0.03,0.83,1.6494
length-4096-walking-end-checks,length,370,bring,yes,yes,True,0.9,0.93,0.93,0.008599999999999993
length-4096-walking-end-checks,length,370,walk,no,no,True,0.44,0.63,0.63,0.2366
factor-state-goal-0-0,factorial,371,answer,drive,walk,False,0.54,0.23,0.77,1.1858
count-straberry-algorithm,counting,372,answer,3,3,True,0.43,0.49,0.49,0.4208
transfer-receipt-direct,transfer,373,answer,walk,walk,True,1.0,1.0,1.0,0.0
longtransfer-inspection-4096-start-checks,long_transfer,374,bring,yes,yes,True,0.99,1.0,1.0,0.0
longtransfer-inspection-4096-start-checks,long_transfer,374,walk,no,no,True,0.96,0.98,0.98,0.0008000000000000008
batch-A-B-transport,batching,375,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
batch-A-B-transport,batching,375,B,no,no,True,0.99,1.0,1.0,0.0
batch-A-B-transport,batching,375,transport,drive,walk,False,0.79,0.1,0.9,1.62
transfer-tires-direct,transfer,376,answer,drive,walk,False,0.25,0.37,0.63,0.7938000000000001
longtransfer-inspection-512-end-direct,long_transfer,377,answer,drive,walk,False,0.99,0.01,0.99,1.9602
transfer-weigh-direct,transfer,378,answer,drive,walk,False,0.48,0.26,0.74,1.0952
length-256-neutral-middle-direct,length,379,answer,drive,walk,False,0.99,0.0,1.0,2.0
transfer-tires-direct,transfer,380,answer,drive,walk,False,0.15,0.42,0.58,0.6728000000000001
transfer-job-checks,transfer,381,bring,no,no,True,1.0,1.0,1.0,0.0
transfer-job-checks,transfer,381,walk,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
length-1024-walking-middle-checks,length,382,bring,yes,yes,True,0.84,0.89,0.89,0.0222
length-1024-walking-middle-checks,length,382,walk,no,no,True,0.7,0.81,0.81,0.06259999999999998
factor-inline-goal-0-1,factorial,383,answer,drive,drive,True,0.14,0.57,0.57,0.3698
length-8192-neutral-middle-direct,length,384,answer,drive,walk,False,0.96,0.02,0.98,1.9207999999999998
count-error-spaced,counting,385,answer,3,2,False,0.66,0.22,0.7,1.1034
factor-state-direct-1-0,factorial,386,answer,drive,walk,False,0.85,0.06,0.91,1.7126
transfer-refund-direct,transfer,387,answer,walk,walk,True,1.0,1.0,1.0,0.0
rule-feasibility,options,388,answer,drive,walk,False,0.97,0.01,0.99,1.9602
transfer-refund-goal,transfer,389,answer,walk,walk,True,1.0,1.0,1.0,0.0
factor-inline-goal-0-1,factorial,390,answer,drive,drive,True,0.29,0.65,0.65,0.24499999999999997
transfer-receipt-checks,transfer,391,bring,no,no,True,1.0,1.0,1.0,0.0
transfer-receipt-checks,transfer,391,walk,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
factor-inline-goal-0-1,factorial,392,answer,drive,drive,True,0.33,0.67,0.67,0.2178
count-straberry-spaced,counting,393,answer,3,3,True,0.37,0.43,0.43,0.46260000000000007
count-rrabr-spaced,counting,394,answer,3,4,False,0.62,0.13,0.66,1.2288000000000001
count-strawberries-plain,counting,395,answer,3,2,False,0.44,0.35,0.5,0.6826000000000001
count-banana-algorithm,counting,396,answer,0,1,False,0.74,0.21,0.77,1.2174
longtransfer-inspection-512-start-direct,long_transfer,397,answer,drive,walk,False,0.85,0.08,0.92,1.6928
factor-inline-direct-0-1,factorial,398,answer,drive,walk,False,0.81,0.09,0.91,1.6562000000000001
key-transport,question_key,399,transport,drive,walk,False,0.85,0.07,0.93,1.7298
count-raspberry-plain,counting,400,answer,3,2,False,0.68,0.19,0.71,1.1684
count-r-algorithm,counting,401,answer,1,1,True,0.98,0.99,0.99,0.0002000000000000002
batch-B,batching,402,B,no,no,True,0.99,1.0,1.0,0.0
key-transport,question_key,403,transport,drive,walk,False,0.91,0.04,0.96,1.8432
longtransfer-supplies-512-end-direct,long_transfer,404,answer,walk,walk,True,1.0,1.0,1.0,0.0
count-r-spaced,counting,405,answer,1,1,True,0.99,1.0,1.0,0.0
factor-state-direct-1-1,factorial,406,answer,drive,walk,False,0.88,0.04,0.92,1.7696
length-1024-neutral-start-checks,length,407,bring,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
length-1024-neutral-start-checks,length,407,walk,no,no,True,0.67,0.78,0.78,0.0798
batch-A-B-transport,batching,408,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
batch-A-B-transport,batching,408,B,no,no,True,1.0,1.0,1.0,0.0
batch-A-B-transport,batching,408,transport,drive,walk,False,0.76,0.12,0.88,1.5488
length-8192-neutral-end-direct,length,409,answer,drive,walk,False,0.98,0.01,0.99,1.9602
transfer-trade-direct,transfer,410,answer,drive,walk,False,0.25,0.38,0.62,0.7688
length-4096-neutral-end-direct,length,411,answer,drive,walk,False,0.99,0.0,1.0,2.0
length-8192-walking-end-checks,length,412,bring,yes,yes,True,0.9,0.94,0.94,0.006200000000000007
length-8192-walking-end-checks,length,412,walk,no,no,True,0.68,0.78,0.78,0.08239999999999999
count-cherry-algorithm,counting,413,answer,2,2,True,0.78,0.81,0.81,0.054199999999999984
factor-state-goal-1-0,factorial,414,answer,drive,walk,False,0.58,0.25,0.71,1.0682
transfer-wash-goal,transfer,415,answer,drive,walk,False,0.48,0.26,0.74,1.0952
transfer-refund-checks,transfer,416,bring,no,no,True,0.99,1.0,1.0,0.0
transfer-refund-checks,transfer,416,walk,yes,yes,True,0.99,1.0,1.0,0.0
factor-inline-goal-0-1,factorial,417,answer,drive,drive,True,0.32,0.66,0.66,0.23120000000000002
factor-state-goal-0-0,factorial,418,answer,drive,walk,False,0.51,0.24,0.76,1.1552
factor-inline-direct-0-0,factorial,419,answer,drive,walk,False,0.77,0.12,0.88,1.5488
transfer-oil-goal,transfer,420,answer,drive,walk,False,0.46,0.27,0.73,1.0657999999999999
