id,group,factors,requests,correct,accuracy,question_count,mean_target_probability,mean_confidence,input_tokens,output_tokens,latency_ms,selections
logic-8-0-cannot_be_determined,logic_depth,"{""depth"": 8, ""order"": 0, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.96,0.94,509,46,301.36,"{""answer"": {""cannot_be_determined"": 3}}"
logic-8-1-yes,logic_depth,"{""depth"": 8, ""order"": 1, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,509,42,339.71,"{""answer"": {""yes"": 3}}"
logic-8-1-no,logic_depth,"{""depth"": 8, ""order"": 1, ""label"": ""no""}",3,3,1.0,3,0.9666666666666667,0.95,510,42,341.14,"{""answer"": {""no"": 3}}"
logic-8-1-cannot_be_determined,logic_depth,"{""depth"": 8, ""order"": 1, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.9833333333333333,0.9766666666666667,509,46,411.41,"{""answer"": {""cannot_be_determined"": 3}}"
logic-8-2-yes,logic_depth,"{""depth"": 8, ""order"": 2, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,509,42,338.37,"{""answer"": {""yes"": 3}}"
logic-8-2-no,logic_depth,"{""depth"": 8, ""order"": 2, ""label"": ""no""}",3,3,1.0,3,0.9533333333333333,0.9266666666666667,510,42,331.42,"{""answer"": {""no"": 3}}"
logic-8-2-cannot_be_determined,logic_depth,"{""depth"": 8, ""order"": 2, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.8933333333333333,0.84,509,46,315.03,"{""answer"": {""cannot_be_determined"": 3}}"
logic-16-0-yes,logic_depth,"{""depth"": 16, ""order"": 0, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,659,42,328.55,"{""answer"": {""yes"": 3}}"
logic-16-0-no,logic_depth,"{""depth"": 16, ""order"": 0, ""label"": ""no""}",3,3,1.0,3,0.8966666666666667,0.8433333333333333,660,42,323.98,"{""answer"": {""no"": 3}}"
logic-16-0-cannot_be_determined,logic_depth,"{""depth"": 16, ""order"": 0, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.9466666666666667,0.9166666666666667,659,46,312.16,"{""answer"": {""cannot_be_determined"": 3}}"
logic-16-1-yes,logic_depth,"{""depth"": 16, ""order"": 1, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,659,42,317.86,"{""answer"": {""yes"": 3}}"
logic-16-1-no,logic_depth,"{""depth"": 16, ""order"": 1, ""label"": ""no""}",3,3,1.0,3,0.97,0.95,660,42,303.58,"{""answer"": {""no"": 3}}"
logic-16-1-cannot_be_determined,logic_depth,"{""depth"": 16, ""order"": 1, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.9866666666666667,0.9766666666666667,659,46,365.9,"{""answer"": {""cannot_be_determined"": 3}}"
logic-16-2-yes,logic_depth,"{""depth"": 16, ""order"": 2, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,659,42,316.78,"{""answer"": {""yes"": 3}}"
logic-16-2-no,logic_depth,"{""depth"": 16, ""order"": 2, ""label"": ""no""}",3,3,1.0,3,0.9333333333333333,0.8933333333333333,660,42,298.91,"{""answer"": {""no"": 3}}"
logic-16-2-cannot_be_determined,logic_depth,"{""depth"": 16, ""order"": 2, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.88,0.8166666666666667,659,46,299.9,"{""answer"": {""cannot_be_determined"": 3}}"
logic-32-0-yes,logic_depth,"{""depth"": 32, ""order"": 0, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,963,42,316.2,"{""answer"": {""yes"": 3}}"
logic-32-0-no,logic_depth,"{""depth"": 32, ""order"": 0, ""label"": ""no""}",3,3,1.0,3,0.8733333333333333,0.8033333333333333,964,42,329.51,"{""answer"": {""no"": 3}}"
logic-32-0-cannot_be_determined,logic_depth,"{""depth"": 32, ""order"": 0, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.8966666666666667,0.8433333333333334,963,46,330.36,"{""answer"": {""cannot_be_determined"": 3}}"
logic-32-1-yes,logic_depth,"{""depth"": 32, ""order"": 1, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,963,42,328.88,"{""answer"": {""yes"": 3}}"
logic-32-1-no,logic_depth,"{""depth"": 32, ""order"": 1, ""label"": ""no""}",3,3,1.0,3,0.96,0.94,964,42,306.23,"{""answer"": {""no"": 3}}"
logic-32-1-cannot_be_determined,logic_depth,"{""depth"": 32, ""order"": 1, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.96,0.9366666666666666,963,46,314.99,"{""answer"": {""cannot_be_determined"": 3}}"
logic-32-2-yes,logic_depth,"{""depth"": 32, ""order"": 2, ""label"": ""yes""}",3,3,1.0,3,1.0,1.0,963,42,364.09,"{""answer"": {""yes"": 3}}"
logic-32-2-no,logic_depth,"{""depth"": 32, ""order"": 2, ""label"": ""no""}",3,3,1.0,3,0.9066666666666667,0.86,964,42,306.2,"{""answer"": {""no"": 3}}"
logic-32-2-cannot_be_determined,logic_depth,"{""depth"": 32, ""order"": 2, ""label"": ""cannot_be_determined""}",3,3,1.0,3,0.8433333333333333,0.77,963,46,311.92,"{""answer"": {""cannot_be_determined"": 3}}"
tracking-1-0,multi_tracking,"{""objects"": 1, ""sample"": 0, ""target"": 0}",3,3,1.0,3,1.0,1.0,450,48,323.11,"{""answer"": {""kitchen"": 3}}"
tracking-1-1,multi_tracking,"{""objects"": 1, ""sample"": 1, ""target"": 0}",3,3,1.0,3,1.0,1.0,450,47,344.31,"{""answer"": {""hall"": 3}}"
tracking-1-2,multi_tracking,"{""objects"": 1, ""sample"": 2, ""target"": 0}",3,3,1.0,3,1.0,1.0,450,47,300.0,"{""answer"": {""hall"": 3}}"
tracking-2-0,multi_tracking,"{""objects"": 2, ""sample"": 0, ""target"": 0}",3,3,1.0,3,1.0,1.0,563,47,349.26,"{""answer"": {""office"": 3}}"
tracking-2-1,multi_tracking,"{""objects"": 2, ""sample"": 1, ""target"": 1}",3,3,1.0,3,1.0,1.0,563,47,314.79,"{""answer"": {""office"": 3}}"
tracking-2-2,multi_tracking,"{""objects"": 2, ""sample"": 2, ""target"": 0}",3,3,1.0,3,1.0,0.9966666666666667,563,47,327.96,"{""answer"": {""hall"": 3}}"
tracking-4-0,multi_tracking,"{""objects"": 4, ""sample"": 0, ""target"": 0}",3,3,1.0,3,0.9733333333333333,0.96,789,48,310.6,"{""answer"": {""garden"": 3}}"
tracking-4-1,multi_tracking,"{""objects"": 4, ""sample"": 1, ""target"": 3}",3,3,1.0,3,1.0,1.0,789,48,305.27,"{""answer"": {""kitchen"": 3}}"
tracking-4-2,multi_tracking,"{""objects"": 4, ""sample"": 2, ""target"": 2}",3,3,1.0,3,0.9966666666666667,0.99,789,47,361.47,"{""answer"": {""hall"": 3}}"
tracking-8-0,multi_tracking,"{""objects"": 8, ""sample"": 0, ""target"": 0}",3,3,1.0,3,0.9866666666666667,0.9766666666666667,1241,47,303.25,"{""answer"": {""office"": 3}}"
tracking-8-1,multi_tracking,"{""objects"": 8, ""sample"": 1, ""target"": 3}",3,3,1.0,3,0.9833333333333333,0.9733333333333333,1241,48,335.6,"{""answer"": {""garden"": 3}}"
tracking-8-2,multi_tracking,"{""objects"": 8, ""sample"": 2, ""target"": 6}",3,3,1.0,3,0.9966666666666667,0.9933333333333333,1241,48,422.18,"{""answer"": {""kitchen"": 3}}"
tracking-16-0,multi_tracking,"{""objects"": 16, ""sample"": 0, ""target"": 0}",3,3,1.0,3,0.9733333333333333,0.96,2181,47,334.06,"{""answer"": {""office"": 3}}"
tracking-16-1,multi_tracking,"{""objects"": 16, ""sample"": 1, ""target"": 3}",3,3,1.0,3,0.9766666666666667,0.9666666666666667,2181,48,349.09,"{""answer"": {""garden"": 3}}"
tracking-16-2,multi_tracking,"{""objects"": 16, ""sample"": 2, ""target"": 6}",3,3,1.0,3,0.91,0.8766666666666667,2181,47,337.03,"{""answer"": {""office"": 3}}"
records-0-start-0,competing_records,"{""distractors"": 0, ""position"": ""start"", ""sample"": 0}",3,3,1.0,3,1.0,1.0,398,45,287.26,"{""answer"": {""yellow"": 3}}"
records-0-start-1,competing_records,"{""distractors"": 0, ""position"": ""start"", ""sample"": 1}",3,3,1.0,3,1.0,1.0,398,45,296.46,"{""answer"": {""red"": 3}}"
records-0-start-2,competing_records,"{""distractors"": 0, ""position"": ""start"", ""sample"": 2}",3,3,1.0,3,1.0,1.0,398,45,317.34,"{""answer"": {""blue"": 3}}"
records-0-middle-0,competing_records,"{""distractors"": 0, ""position"": ""middle"", ""sample"": 0}",3,3,1.0,3,1.0,1.0,398,45,289.47,"{""answer"": {""yellow"": 3}}"
records-0-middle-1,competing_records,"{""distractors"": 0, ""position"": ""middle"", ""sample"": 1}",3,3,1.0,3,1.0,1.0,398,45,328.87,"{""answer"": {""red"": 3}}"
records-0-middle-2,competing_records,"{""distractors"": 0, ""position"": ""middle"", ""sample"": 2}",3,3,1.0,3,1.0,1.0,398,45,315.22,"{""answer"": {""blue"": 3}}"
records-0-end-0,competing_records,"{""distractors"": 0, ""position"": ""end"", ""sample"": 0}",3,3,1.0,3,1.0,1.0,398,45,602.2,"{""answer"": {""yellow"": 3}}"
records-0-end-1,competing_records,"{""distractors"": 0, ""position"": ""end"", ""sample"": 1}",3,3,1.0,3,1.0,1.0,398,45,316.51,"{""answer"": {""red"": 3}}"
records-0-end-2,competing_records,"{""distractors"": 0, ""position"": ""end"", ""sample"": 2}",3,3,1.0,3,1.0,1.0,398,45,336.79,"{""answer"": {""blue"": 3}}"
records-16-start-0,competing_records,"{""distractors"": 16, ""position"": ""start"", ""sample"": 0}",3,3,1.0,3,1.0,1.0,622,45,348.38,"{""answer"": {""yellow"": 3}}"
records-16-start-1,competing_records,"{""distractors"": 16, ""position"": ""start"", ""sample"": 1}",3,3,1.0,3,1.0,1.0,622,45,335.83,"{""answer"": {""red"": 3}}"
records-16-start-2,competing_records,"{""distractors"": 16, ""position"": ""start"", ""sample"": 2}",3,3,1.0,3,1.0,1.0,622,45,317.19,"{""answer"": {""blue"": 3}}"
records-16-middle-0,competing_records,"{""distractors"": 16, ""position"": ""middle"", ""sample"": 0}",3,3,1.0,3,1.0,1.0,622,45,320.48,"{""answer"": {""yellow"": 3}}"
records-16-middle-1,competing_records,"{""distractors"": 16, ""position"": ""middle"", ""sample"": 1}",3,3,1.0,3,1.0,1.0,622,45,359.49,"{""answer"": {""red"": 3}}"
records-16-middle-2,competing_records,"{""distractors"": 16, ""position"": ""middle"", ""sample"": 2}",3,3,1.0,3,1.0,1.0,622,45,313.91,"{""answer"": {""blue"": 3}}"
records-16-end-0,competing_records,"{""distractors"": 16, ""position"": ""end"", ""sample"": 0}",3,3,1.0,3,1.0,1.0,622,45,302.21,"{""answer"": {""yellow"": 3}}"
records-16-end-1,competing_records,"{""distractors"": 16, ""position"": ""end"", ""sample"": 1}",3,3,1.0,3,1.0,1.0,622,45,292.19,"{""answer"": {""red"": 3}}"
records-16-end-2,competing_records,"{""distractors"": 16, ""position"": ""end"", ""sample"": 2}",3,3,1.0,3,1.0,1.0,622,45,302.67,"{""answer"": {""blue"": 3}}"
records-128-start-0,competing_records,"{""distractors"": 128, ""position"": ""start"", ""sample"": 0}",3,3,1.0,3,1.0,1.0,2190,45,309.87,"{""answer"": {""yellow"": 3}}"
records-128-start-1,competing_records,"{""distractors"": 128, ""position"": ""start"", ""sample"": 1}",3,3,1.0,3,1.0,1.0,2190,45,352.58,"{""answer"": {""red"": 3}}"
records-128-start-2,competing_records,"{""distractors"": 128, ""position"": ""start"", ""sample"": 2}",3,3,1.0,3,1.0,1.0,2190,45,318.31,"{""answer"": {""blue"": 3}}"
records-128-middle-0,competing_records,"{""distractors"": 128, ""position"": ""middle"", ""sample"": 0}",3,3,1.0,3,1.0,1.0,2190,45,344.31,"{""answer"": {""yellow"": 3}}"
records-128-middle-1,competing_records,"{""distractors"": 128, ""position"": ""middle"", ""sample"": 1}",3,3,1.0,3,1.0,1.0,2190,45,317.61,"{""answer"": {""red"": 3}}"
records-128-middle-2,competing_records,"{""distractors"": 128, ""position"": ""middle"", ""sample"": 2}",3,3,1.0,3,1.0,1.0,2190,45,343.66,"{""answer"": {""blue"": 3}}"
records-128-end-0,competing_records,"{""distractors"": 128, ""position"": ""end"", ""sample"": 0}",3,3,1.0,3,1.0,0.99,2190,45,344.34,"{""answer"": {""yellow"": 3}}"
records-128-end-1,competing_records,"{""distractors"": 128, ""position"": ""end"", ""sample"": 1}",3,3,1.0,3,1.0,1.0,2190,45,316.12,"{""answer"": {""red"": 3}}"
records-128-end-2,competing_records,"{""distractors"": 128, ""position"": ""end"", ""sample"": 2}",3,3,1.0,3,1.0,0.9966666666666667,2190,45,333.87,"{""answer"": {""blue"": 3}}"
records-512-start-0,competing_records,"{""distractors"": 512, ""position"": ""start"", ""sample"": 0}",3,3,1.0,3,1.0,1.0,7566,45,443.34,"{""answer"": {""yellow"": 3}}"
records-512-start-1,competing_records,"{""distractors"": 512, ""position"": ""start"", ""sample"": 1}",3,3,1.0,3,1.0,1.0,7566,45,387.97,"{""answer"": {""red"": 3}}"
records-512-start-2,competing_records,"{""distractors"": 512, ""position"": ""start"", ""sample"": 2}",3,3,1.0,3,1.0,1.0,7566,45,391.65,"{""answer"": {""blue"": 3}}"
records-512-middle-0,competing_records,"{""distractors"": 512, ""position"": ""middle"", ""sample"": 0}",3,3,1.0,3,0.9766666666666667,0.96,7566,45,444.51,"{""answer"": {""yellow"": 3}}"
records-512-middle-1,competing_records,"{""distractors"": 512, ""position"": ""middle"", ""sample"": 1}",3,3,1.0,3,0.9400000000000001,0.9166666666666666,7566,45,382.57,"{""answer"": {""red"": 3}}"
records-512-middle-2,competing_records,"{""distractors"": 512, ""position"": ""middle"", ""sample"": 2}",3,3,1.0,3,0.99,0.98,7566,45,414.76,"{""answer"": {""blue"": 3}}"
records-512-end-0,competing_records,"{""distractors"": 512, ""position"": ""end"", ""sample"": 0}",3,3,1.0,3,0.9933333333333333,0.99,7566,45,425.88,"{""answer"": {""yellow"": 3}}"
records-512-end-1,competing_records,"{""distractors"": 512, ""position"": ""end"", ""sample"": 1}",3,3,1.0,3,1.0,0.9933333333333333,7566,45,437.63,"{""answer"": {""red"": 3}}"
records-512-end-2,competing_records,"{""distractors"": 512, ""position"": ""end"", ""sample"": 2}",3,3,1.0,3,1.0,0.9933333333333333,7566,45,403.46,"{""answer"": {""blue"": 3}}"
