episode,profile,move,input_tokens,output_tokens,latency_ms,planner_ms,proposal,action,overridden,shortest
assisted-1011,assisted,58,598,38,310.52,0.07,straight,straight,False,True
assisted-1011,assisted,59,599,38,352.13,0.06,straight,straight,False,True
assisted-1011,assisted,60,600,38,369.25,0.04,straight,straight,False,True
assisted-1011,assisted,61,601,38,353.67,0.03,straight,straight,False,True
assisted-1011,assisted,62,609,38,376.22,1.04,right,right,False,True
assisted-1011,assisted,63,605,38,339.74,0.2,right,right,False,True
assisted-1011,assisted,64,607,38,323.64,0.14,left,left,False,True
assisted-1011,assisted,65,605,38,339.33,0.3,right,right,False,True
assisted-1011,assisted,66,603,38,295.15,0.2,straight,straight,False,True
assisted-1011,assisted,67,602,38,303.64,0.13,straight,straight,False,True
assisted-1011,assisted,68,601,38,332.02,0.14,straight,straight,False,True
assisted-1011,assisted,69,600,38,308.65,0.08,straight,straight,False,True
assisted-1011,assisted,70,599,38,305.29,0.21,straight,straight,False,True
assisted-1011,assisted,71,606,38,336.83,0.84,right,right,False,True
assisted-1011,assisted,72,606,38,320.2,0.43,right,right,False,True
assisted-1011,assisted,73,608,38,356.77,0.76,left,left,False,True
assisted-1011,assisted,74,610,38,323.02,0.32,right,right,False,True
assisted-1011,assisted,75,610,38,366.57,0.11,straight,straight,False,True
assisted-1011,assisted,76,611,38,330.56,1.12,straight,straight,False,True
assisted-1011,assisted,77,612,38,307.87,0.17,straight,straight,False,True
verified-1008,verified,1,563,38,555.91,0.67,left,left,False,True
verified-1008,verified,2,563,38,403.82,0.19,straight,straight,False,True
verified-1008,verified,3,563,38,401.54,0.39,left,left,False,True
verified-1008,verified,4,563,38,555.77,0.21,straight,straight,False,True
verified-1008,verified,5,563,38,406.68,0.17,straight,straight,False,True
verified-1008,verified,6,564,38,349.7,0.1,straight,straight,False,True
verified-1008,verified,7,568,38,396.69,0.07,straight,straight,False,True
verified-1008,verified,8,576,38,650.17,0.26,left,left,False,True
verified-1008,verified,9,577,38,441.81,0.13,left,left,False,True
verified-1008,verified,10,575,38,440.46,0.13,straight,straight,False,True
verified-1008,verified,11,571,38,383.83,0.16,right,right,False,True
verified-1008,verified,12,571,38,341.04,0.05,straight,straight,False,True
verified-1008,verified,13,577,38,507.59,0.58,left,left,False,True
verified-1008,verified,14,575,38,367.18,0.26,straight,straight,False,True
verified-1008,verified,15,574,38,482.2,0.37,left,left,False,True
verified-1008,verified,16,574,38,449.26,0.14,straight,straight,False,True
verified-1008,verified,17,574,38,1430.19,0.1,straight,straight,False,True
verified-1008,verified,18,574,38,941.43,0.46,straight,straight,False,True
verified-1008,verified,19,583,38,816.73,7.37,right,right,False,True
verified-1008,verified,20,583,38,554.69,4.76,straight,straight,False,True
verified-1008,verified,21,581,38,422.78,3.94,right,right,False,True
verified-1008,verified,22,581,38,394.34,1.29,left,left,False,True
verified-1008,verified,23,580,38,644.25,0.95,straight,straight,False,True
verified-1008,verified,24,580,38,442.58,0.86,right,right,False,True
verified-1008,verified,25,580,38,618.88,0.32,left,left,False,True
verified-1008,verified,26,580,38,436.8,0.15,straight,straight,False,True
verified-1008,verified,27,580,38,545.14,0.81,right,right,False,True
verified-1008,verified,28,580,38,360.2,0.04,straight,straight,False,True
verified-1008,verified,29,580,38,419.66,0.03,straight,straight,False,True
verified-1008,verified,30,586,38,473.73,0.04,right,right,False,True
verified-1008,verified,31,586,38,420.27,0.04,right,right,False,True
verified-1008,verified,32,595,38,434.49,0.65,straight,straight,False,True
verified-1008,verified,33,594,38,338.3,0.19,straight,straight,False,True
verified-1008,verified,34,592,38,316.18,0.14,straight,straight,False,True
verified-1008,verified,35,592,38,409.39,0.09,straight,straight,False,True
verified-1008,verified,36,592,38,401.87,0.07,right,right,False,True
verified-1008,verified,37,592,38,289.16,0.05,left,left,False,True
verified-1008,verified,38,592,38,364.17,0.05,straight,straight,False,True
verified-1008,verified,39,592,38,285.83,0.03,straight,straight,False,True
verified-1008,verified,40,602,38,1135.16,0.51,left,left,False,True
verified-1008,verified,41,602,38,355.55,0.2,straight,straight,False,True
verified-1008,verified,42,601,38,336.1,0.62,left,left,False,True
verified-1008,verified,43,600,38,474.19,0.6,straight,straight,False,True
verified-1008,verified,44,598,38,336.99,0.33,straight,straight,False,True
verified-1008,verified,45,598,38,400.72,0.25,straight,straight,False,True
verified-1008,verified,46,598,38,373.9,0.28,straight,straight,False,True
verified-1008,verified,47,598,38,292.81,0.35,straight,straight,False,True
verified-1008,verified,48,598,38,348.91,0.14,straight,straight,False,True
verified-1008,verified,49,598,38,314.98,0.09,straight,straight,False,True
verified-1008,verified,50,598,38,326.8,0.07,straight,straight,False,True
verified-1008,verified,51,605,38,308.68,0.14,left,left,False,True
verified-1008,verified,52,605,38,323.64,0.56,left,left,False,True
verified-1008,verified,53,606,38,523.0,0.16,straight,straight,False,True
verified-1008,verified,54,606,38,367.41,0.16,straight,straight,False,True
verified-1008,verified,55,606,38,333.6,0.03,straight,straight,False,True
verified-1008,verified,56,604,38,324.36,0.03,straight,straight,False,True
assisted-1014,assisted,1,565,38,480.81,1.51,left,left,False,True
assisted-1014,assisted,2,564,38,361.86,1.1,straight,straight,False,True
assisted-1014,assisted,3,563,38,392.61,0.35,left,left,False,True
assisted-1014,assisted,4,563,38,387.62,0.27,straight,straight,False,True
assisted-1014,assisted,5,563,38,569.8,0.39,straight,straight,False,True
assisted-1014,assisted,6,564,38,385.89,0.28,right,right,False,True
assisted-1014,assisted,7,564,38,404.53,0.16,left,left,False,True
assisted-1014,assisted,8,568,38,331.73,0.1,straight,straight,False,True
assisted-1014,assisted,9,571,38,435.6,0.09,right,right,False,True
assisted-1014,assisted,10,579,38,498.65,0.62,straight,straight,False,True
assisted-1014,assisted,11,580,38,370.3,0.4,right,right,False,True
assisted-1014,assisted,12,578,38,920.7,0.57,straight,straight,False,True
assisted-1014,assisted,13,573,38,1002.18,0.72,straight,straight,False,True
assisted-1014,assisted,14,572,38,864.46,0.45,straight,straight,False,True
assisted-1014,assisted,15,569,38,447.7,0.42,straight,straight,False,True
assisted-1014,assisted,16,568,38,497.26,0.43,straight,straight,False,True
assisted-1014,assisted,17,568,38,499.26,0.17,straight,straight,False,True
assisted-1014,assisted,18,568,38,602.52,0.22,straight,straight,False,True
assisted-1014,assisted,19,568,38,635.14,0.18,straight,straight,False,True
assisted-1014,assisted,20,568,38,559.63,0.13,straight,straight,False,True
assisted-1014,assisted,21,568,38,341.03,0.04,straight,straight,False,True
assisted-1014,assisted,22,578,38,337.36,0.78,right,right,False,True
assisted-1014,assisted,23,576,38,411.47,0.46,straight,straight,False,True
assisted-1014,assisted,24,576,38,511.37,0.35,right,right,False,True
assisted-1014,assisted,25,574,38,441.48,0.98,left,left,False,True
assisted-1014,assisted,26,574,38,440.55,0.41,straight,straight,False,True
assisted-1014,assisted,27,574,38,334.63,0.07,right,right,False,True
assisted-1014,assisted,28,574,38,449.16,0.08,left,left,False,True
assisted-1014,assisted,29,574,38,990.81,0.07,right,right,False,True
assisted-1014,assisted,30,574,38,306.09,0.04,straight,straight,False,True
assisted-1014,assisted,31,574,38,325.28,0.03,straight,straight,False,True
assisted-1014,assisted,32,581,38,291.67,0.18,left,left,False,True
assisted-1014,assisted,33,581,38,388.54,0.12,straight,straight,False,True
assisted-1014,assisted,34,581,38,338.42,0.09,straight,straight,False,True
assisted-1014,assisted,35,582,38,328.2,0.14,straight,straight,False,True
assisted-1014,assisted,36,586,38,292.59,0.06,straight,straight,False,True
assisted-1014,assisted,37,595,38,359.43,0.9,left,left,False,True
assisted-1014,assisted,38,595,38,308.01,0.53,straight,straight,False,True
assisted-1014,assisted,39,596,38,368.24,0.57,left,left,False,True
assisted-1014,assisted,40,594,38,863.43,0.99,straight,straight,False,True
assisted-1014,assisted,41,591,38,352.12,0.15,straight,straight,False,True
assisted-1014,assisted,42,591,38,321.86,0.25,right,right,False,True
assisted-1014,assisted,43,590,38,353.14,0.13,straight,straight,False,True
assisted-1014,assisted,44,589,38,288.82,0.06,straight,straight,False,True
assisted-1014,assisted,45,599,38,308.03,0.47,right,right,False,True
assisted-1014,assisted,46,599,38,347.1,0.77,right,right,False,True
assisted-1014,assisted,47,597,38,320.19,0.43,straight,straight,False,True
assisted-1014,assisted,48,596,38,383.4,0.3,straight,straight,False,True
assisted-1014,assisted,49,593,38,324.18,0.43,straight,straight,False,True
assisted-1014,assisted,50,593,38,375.15,0.13,straight,straight,False,True
assisted-1014,assisted,51,593,38,451.89,0.08,right,right,False,True
assisted-1014,assisted,52,592,38,300.52,0.08,left,left,False,True
assisted-1014,assisted,53,592,38,268.06,0.05,straight,straight,False,True
assisted-1014,assisted,54,592,38,286.78,0.04,straight,straight,False,True
assisted-1014,assisted,55,592,38,293.52,0.04,straight,straight,False,True
assisted-1014,assisted,56,600,38,344.93,0.04,left,left,False,True
assisted-1014,assisted,57,601,38,317.92,0.03,straight,straight,False,True
assisted-1014,assisted,58,612,38,362.55,0.84,left,left,False,True
assisted-1014,assisted,59,609,38,478.92,0.24,straight,straight,False,True
assisted-1014,assisted,60,610,38,375.64,0.19,left,left,False,True
assisted-1014,assisted,61,611,38,283.82,0.04,right,right,False,True
assisted-1014,assisted,62,608,38,430.5,0.07,straight,straight,False,True
assisted-1014,assisted,63,608,38,474.7,0.04,left,left,False,True
assisted-1014,assisted,64,607,38,1029.57,0.05,right,right,False,True
assisted-1014,assisted,65,607,38,268.41,0.04,straight,straight,False,True
verified-1016,verified,1,563,38,359.67,0.13,right,right,False,True
verified-1016,verified,2,563,38,403.8,0.11,straight,straight,False,True
verified-1016,verified,3,563,38,354.26,0.07,straight,straight,False,True
verified-1016,verified,4,564,38,425.97,0.04,right,right,False,True
verified-1016,verified,5,564,38,425.98,0.17,left,left,False,True
verified-1016,verified,6,568,38,480.98,0.07,straight,straight,False,True
verified-1016,verified,7,576,38,343.25,0.09,right,right,False,True
verified-1016,verified,8,577,38,329.98,0.32,right,right,False,True
verified-1016,verified,9,575,38,447.33,0.05,straight,straight,False,True
verified-1016,verified,10,571,38,332.86,0.04,straight,straight,False,True
verified-1016,verified,11,570,38,316.99,0.04,straight,straight,False,True
verified-1016,verified,12,576,38,338.29,0.04,straight,straight,False,True
verified-1016,verified,13,575,38,347.12,0.04,right,right,False,True
verified-1016,verified,14,574,38,301.3,0.04,left,left,False,True
verified-1016,verified,15,581,38,419.89,1.12,right,right,False,True
verified-1016,verified,16,580,38,356.45,0.19,right,right,False,True
verified-1016,verified,17,582,38,328.95,0.06,left,left,False,True
verified-1016,verified,18,580,38,298.79,0.12,straight,straight,False,True
verified-1016,verified,19,580,38,385.62,0.12,right,right,False,True
verified-1016,verified,20,580,38,347.86,0.08,left,left,False,True
verified-1016,verified,21,586,38,329.88,0.46,straight,straight,False,True
verified-1016,verified,22,586,38,366.43,0.14,left,left,False,True
verified-1016,verified,23,586,38,374.74,0.09,straight,straight,False,True
verified-1016,verified,24,586,38,327.75,0.09,straight,straight,False,True
verified-1016,verified,25,586,38,318.47,0.19,right,right,False,True
verified-1016,verified,26,595,38,294.56,2.67,left,left,False,True
verified-1016,verified,27,593,38,391.58,1.37,straight,straight,False,True
verified-1016,verified,28,593,38,307.58,0.57,left,left,False,True
verified-1016,verified,29,592,38,312.78,0.41,straight,straight,False,True
verified-1016,verified,30,592,38,320.03,0.14,straight,straight,False,True
verified-1016,verified,31,592,38,279.17,0.2,right,right,False,True
verified-1016,verified,32,592,38,407.29,0.07,left,left,False,True
verified-1016,verified,33,592,38,285.09,0.04,straight,straight,False,True
verified-1016,verified,34,592,38,406.86,0.04,straight,straight,False,True
verified-1016,verified,35,592,38,351.49,0.03,straight,straight,False,True
verified-1016,verified,36,599,38,312.48,0.1,straight,straight,False,True
verified-1016,verified,37,600,38,324.61,0.06,left,left,False,True
verified-1016,verified,38,600,38,314.07,0.04,straight,straight,False,True
verified-1016,verified,39,600,38,300.14,0.05,right,right,False,True
verified-1016,verified,40,604,38,815.18,0.03,straight,straight,False,True
verified-1016,verified,41,614,38,504.15,52.96,left,left,False,True
verified-1016,verified,42,615,38,335.36,8.81,straight,straight,False,True
verified-1016,verified,43,616,38,313.3,4.83,left,left,False,True
verified-1016,verified,44,615,38,272.24,7.8,straight,straight,False,True
verified-1016,verified,45,612,38,277.68,6.53,straight,straight,False,True
verified-1016,verified,46,612,38,317.01,6.3,right,right,False,True
verified-1016,verified,47,612,38,386.79,0.56,left,left,False,True
verified-1016,verified,48,610,38,337.55,0.79,straight,straight,False,True
verified-1016,verified,49,610,38,1009.73,0.51,right,right,False,True
verified-1016,verified,50,608,38,307.26,0.11,left,left,False,True
verified-1016,verified,51,607,38,265.05,0.15,straight,straight,False,True
verified-1016,verified,52,606,38,421.84,0.11,right,right,False,True
verified-1016,verified,53,605,38,416.78,0.08,left,left,False,True
verified-1016,verified,54,604,38,297.42,0.05,straight,straight,False,True
verified-1016,verified,55,604,38,418.48,0.04,straight,straight,False,True
verified-1016,verified,56,604,38,361.17,0.03,straight,straight,False,True
unassisted-1014,unassisted,1,588,38,284.19,0.74,straight,straight,False,False
unassisted-1014,unassisted,2,588,38,323.74,0.61,straight,straight,False,False
unassisted-1014,unassisted,3,588,38,309.79,0.61,straight,straight,False,False
unassisted-1014,unassisted,4,588,38,336.75,0.79,straight,straight,False,False
unassisted-1014,unassisted,5,588,38,317.1,0.81,straight,straight,False,False
unassisted-1014,unassisted,6,588,38,363.11,0.76,straight,straight,False,False
unassisted-1014,unassisted,7,588,38,302.1,0.86,left,left,False,True
unassisted-1014,unassisted,8,588,38,281.83,0.52,straight,straight,False,True
unassisted-1014,unassisted,9,588,38,434.43,0.25,straight,straight,False,True
unassisted-1014,unassisted,10,588,38,340.78,15.18,straight,straight,False,True
unassisted-1014,unassisted,11,590,38,435.54,0.15,straight,straight,False,False
unassisted-1014,unassisted,12,590,38,392.32,0.3,left,left,False,True
unassisted-1014,unassisted,13,590,38,333.07,0.32,straight,straight,False,True
unassisted-1014,unassisted,14,590,38,342.66,0.23,straight,straight,False,True
unassisted-1014,unassisted,15,590,38,257.75,0.19,straight,straight,False,True
unassisted-1014,unassisted,16,590,38,357.42,0.17,straight,straight,False,True
unassisted-1014,unassisted,17,590,38,294.83,0.13,straight,straight,False,True
unassisted-1014,unassisted,18,590,38,335.82,0.11,straight,straight,False,True
unassisted-1014,unassisted,19,590,38,418.64,0.09,straight,straight,False,True
unassisted-1014,unassisted,20,590,38,357.99,0.06,straight,straight,False,True
unassisted-1014,unassisted,21,591,38,356.37,0.04,straight,straight,False,True
unassisted-1014,unassisted,22,594,38,395.37,0.03,left,left,False,True
unassisted-1014,unassisted,23,594,38,276.85,0.04,right,right,False,True
unassisted-1014,unassisted,24,600,38,333.01,0.28,left,left,False,False
unassisted-1014,unassisted,25,601,38,331.12,0.73,left,left,False,True
unassisted-1014,unassisted,26,600,38,422.0,0.68,straight,straight,False,True
